gate lenght,Theta,Phi,dt,combination,total time,computing time
13,2.350656379,6.170547314,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.901880264
3,0.447102373,5.952010629,5,"[3, 2, 1]",15,1.765390873
0,0.007202771,2.809408559,5,[],0,0.002000332
15,2.095043968,5.983820969,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 4, 0]",75,356.0558369
3,0.465171468,5.99402962,5,"[3, 2, 1]",15,1.800385714
10,1.698511648,1.748754346,5,"[1, 3, 3, 4, 1, 3, 2, 4, 1, 3]",50,38.28562021
8,1.038468239,4.811697902,5,"[1, 3, 3, 2, 1, 1, 2, 4]",40,46.01904893
14,2.379034311,4.231639972,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,30.08056927
16,2.757511499,3.858330857,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,128.944845
15,2.264829114,5.542659669,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,267.0881581
10,1.326865828,4.484860236,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4]",50,91.55511475
19,2.995508946,3.221319728,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 2]",95,342.9833057
11,2.048474604,3.337661297,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.967083931
8,1.251522828,1.065990211,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,16.05161858
7,1.325952589,0.64207529,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.102240324
4,0.602221114,1.178382706,5,"[2, 4, 4, 1]",20,3.800830126
18,3.004806173,5.40227952,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",90,167.1441593
7,1.085789435,2.414909898,5,"[4, 1, 2, 2, 4, 1, 3]",35,8.195789337
12,1.705486239,4.678909733,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 1, 3, 2]",60,179.1981709
18,3.041890178,4.312428049,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,186.4627669
15,2.466737132,6.181922796,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,36.69801426
8,0.944108505,3.108542803,5,"[4, 1, 3, 3, 4, 4, 1, 0]",40,52.31581473
15,2.348037507,5.989099586,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",75,132.0224986
9,1.674591799,0.338699526,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.257717609
13,1.877889527,6.150099268,5,"[1, 3, 2, 4, 4, 3, 3, 4, 1, 1, 2, 2, 4]",65,213.5174847
1,0.245437776,5.593661313,5,[4],5,0.018004179
0,0.088254925,1.18442472,5,[],0,0.002001286
3,0.556248144,3.726303735,5,"[1, 3, 2]",15,1.071227312
17,2.799941145,0.059050067,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.7628324
0,0.013477071,3.155653913,5,[],0,0.002991915
4,0.793675933,2.481178374,5,"[2, 4, 1, 3]",20,1.092240572
3,0.714116063,0.622025477,5,"[2, 4, 1]",15,0.400096416
17,2.63467021,0.493293548,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,286.6324601
16,2.407843561,3.981778932,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",80,315.6595523
16,2.609621289,1.371290284,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3]",80,77.38060236
1,0.354699595,5.116756272,5,[4],5,0.017011166
19,2.954308312,2.89069122,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,417.0771167
15,2.414250823,2.483234022,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",75,87.68230724
18,2.944513859,5.705012813,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,264.216445
6,1.014976522,1.048596931,5,"[1, 3, 3, 2, 4, 1]",30,10.43328977
13,1.76957354,3.155514,5,"[2, 4, 1, 3, 2, 2, 4, 3, 2, 4, 1, 3, 0]",65,323.1826644
12,2.165277273,1.81429116,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.856288671
1,0.269038341,4.828180572,5,[4],5,0.160043478
14,2.339288449,3.465698848,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,46.46173429
10,1.463501492,1.862557014,5,"[1, 3, 2, 4, 1, 3, 2, 2, 0, 3]",50,56.14365554
0,0.09949782,2.302601445,5,[],0,0.003001213
3,0.624988342,2.12980584,5,"[4, 1, 3]",15,0.901198149
15,2.216159343,2.426647779,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",75,342.0833564
15,2.24552533,2.494247158,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,339.3468845
10,1.434025464,4.742431633,5,"[2, 4, 1, 3, 2, 2, 4, 3, 3, 2]",50,74.46133614
17,2.866337214,2.549263593,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,153.115144
6,1.199760511,5.253912741,5,"[2, 4, 1, 3, 2, 4]",30,0.88519454
10,1.495293852,3.849837793,5,"[2, 4, 4, 1, 3, 2, 4, 1, 2, 2]",50,75.25957084
17,2.748675739,0.276010605,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.5891001
5,0.893233062,1.845365707,5,"[3, 2, 4, 1, 1]",25,2.44853878
10,1.530135247,1.750605921,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",50,35.17909527
6,1.025041903,0.405662293,5,"[4, 1, 3, 2, 4, 1]",30,2.071455956
0,0.16119657,4.95728406,5,[],0,0.001999855
18,2.839951695,1.999665496,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,294.1846085
18,3.059609608,1.453604737,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.5943162
8,1.558916411,5.2627914,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.620586395
0,0.102870248,4.360820601,5,[],0,0.00200057
0,0.025171536,3.260865676,5,[],0,0.00200057
2,0.427952773,0.48859385,5,"[4, 1]",10,0.094012737
15,2.222417677,2.378000806,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",75,342.6152639
1,0.31450336,1.071399041,5,[1],5,0.013003111
14,2.005396882,1.234940022,5,"[1, 3, 2, 4, 4, 1, 2, 2, 4, 1, 2, 2, 4, 1]",70,265.0539811
6,1.001585737,3.955240724,5,"[3, 2, 4, 1, 3, 4]",30,7.813721657
14,2.460549961,1.372791919,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.81065202
8,1.367810708,4.0175946,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,18.59123302
13,2.124895272,0.524660119,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4, 1]",65,92.9568975
9,1.363896359,5.625030983,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4]",45,30.09163117
9,1.268739097,6.154103311,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4]",45,45.087816
0,0.198180937,1.629790907,5,[],0,0.00200057
13,2.339669358,3.450320201,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.65817118
7,1.078440229,5.616932315,5,"[2, 4, 4, 1, 3, 2, 4]",35,12.22369385
15,2.651889742,6.008358098,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.20003176
16,2.574458528,1.016793084,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",80,107.6560218
12,2.174523474,1.532184125,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,6.386407375
8,1.257109044,2.316573789,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,11.00583887
4,0.673649934,2.465529744,5,"[2, 4, 1, 3]",20,1.265270948
13,2.138381249,2.345193026,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,38.99389124
10,1.549356485,1.092790575,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,43.44257379
2,0.510788652,3.874199913,5,"[3, 2]",10,0.095013142
8,1.109697291,2.608719721,5,"[4, 1, 1, 3, 2, 4, 3, 3]",40,31.65927362
11,1.596333127,2.751708717,5,"[1, 3, 3, 4, 1, 1, 3, 2, 4, 1, 3]",55,107.7476032
2,0.45720908,3.934820493,5,"[3, 2]",10,0.095020294
13,2.190391922,2.058326372,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,43.5970602
7,1.124773846,5.534494974,5,"[2, 4, 4, 1, 3, 2, 4]",35,13.43295288
9,1.520942674,0.242947695,5,"[1, 3, 2, 4, 1, 3, 2, 2, 1]",45,5.62340045
12,1.788866537,1.12476893,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,112.9112301
6,0.89284616,1.472201902,5,"[1, 3, 3, 4, 4, 1]",30,13.03928661
11,1.915572462,0.447524216,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",55,6.572448254
7,1.118064007,2.864503282,5,"[1, 3, 2, 2, 4, 1, 3]",35,16.36661601
0,0.071442404,2.306191397,5,[],0,0.002000332
16,2.561636889,4.384359743,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,107.8009644
13,2.196241682,2.159099724,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,43.67546272
2,0.515701532,0.921743787,5,"[4, 1]",10,0.092019796
5,0.629892076,6.234095076,5,"[1, 3, 3, 2, 1]",25,4.248936892
12,1.968614665,1.590994532,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",60,27.47041535
16,2.803684371,1.404665245,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,66.36691165
16,2.734913448,1.544343758,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,66.43401289
13,2.17157067,0.000472662,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",65,18.52608728
16,2.593271269,4.25193605,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",80,95.91754889
3,0.559290373,3.477867407,5,"[1, 3, 2]",15,1.124246836
10,1.576348055,4.611329695,5,"[2, 4, 1, 3, 3, 2, 1, 1, 3, 2]",50,91.7394433
5,0.932789388,2.032704519,5,"[3, 2, 4, 4, 3]",25,3.222709417
2,0.374815144,5.684105844,5,"[2, 4]",10,0.103022099
12,2.196427563,1.689969352,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.799277782
6,1.19100822,2.304429611,5,"[1, 3, 2, 4, 1, 3]",30,1.682361603
18,3.071573852,4.702568502,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,190.0671732
17,2.711236789,2.385880055,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2]",85,202.846534
5,0.741317642,5.924638527,5,"[1, 3, 3, 2, 4]",25,6.271397829
11,1.617388785,5.281124541,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 2]",55,95.45537257
14,2.375439986,3.819621078,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.6354475
12,1.85261398,3.849821832,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,68.33676958
16,2.564072203,4.39330382,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,107.9737959
18,3.03641357,1.91478213,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,202.3702562
14,2.410944226,4.872575362,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.59009576
8,1.252200532,2.183405541,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,11.91862655
2,0.489629682,5.452806886,5,"[2, 4]",10,0.100022078
14,2.449250618,3.7888454,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,52.24151492
0,0.171770427,1.333103598,5,[],0,0.003000259
6,1.039490506,2.690815905,5,"[3, 2, 2, 4, 1, 3]",30,9.014986753
8,1.23648072,0.929620585,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,15.04339266
1,0.234999089,3.71428397,5,[2],5,0.015002966
3,0.553873262,2.040034899,5,"[4, 1, 3]",15,1.113245487
5,0.906294602,0.940959633,5,"[1, 3, 4, 4, 1]",25,4.248936176
0,0.007928308,0.079411967,5,[],0,0.002001047
10,1.826196049,2.027050872,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.821842432
13,2.089913096,2.162919153,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,51.73617887
9,1.304390918,0.212982434,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4]",45,34.90069079
13,2.141862779,2.967655513,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,52.49656796
9,1.55866121,0.600624519,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1]",45,10.46558714
0,0.185009486,4.656308742,5,[],0,0.002007008
8,1.250584647,2.337120518,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,12.28670025
9,1.356326154,2.587221669,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,35.86719275
8,1.464087953,5.281049076,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.604574442
17,2.732577313,2.463883527,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,179.3836641
17,2.829152755,3.188817318,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.9578867
4,0.799064338,2.196292757,5,"[2, 4, 1, 3]",20,1.100234509
10,1.488788814,1.313359389,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,70.05072618
5,0.725975586,0.151097903,5,"[1, 3, 3, 4, 1]",25,6.463434219
13,1.876974565,2.818983552,5,"[2, 4, 1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",65,222.0228992
12,1.796346996,0.624531243,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",60,104.4153879
10,1.405680543,2.101638308,5,"[1, 3, 2, 4, 1, 3, 2, 2, 3, 3]",50,85.94924426
13,1.824482796,3.04669352,5,"[2, 4, 1, 3, 2, 2, 4, 3, 3, 4, 4, 3, 3]",65,268.253994
6,0.799213201,2.984077661,5,"[3, 2, 2, 4, 3, 3]",30,7.958755016
2,0.488356196,5.809807807,5,"[2, 4]",10,0.169029713
17,2.731356356,5.828993386,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",85,154.7004161
4,0.684111969,4.305245079,5,"[4, 1, 2, 2]",20,2.465543509
14,2.382805589,0.706795206,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,44.19974995
8,1.125017542,1.354457643,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,34.26284552
10,1.865661864,2.014110032,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.799838066
19,3.112422715,4.439227766,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,300.7448478
3,0.504328277,1.2347812,5,"[2, 4, 3]",15,1.852401018
10,1.530154645,2.056428626,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",50,31.46930718
13,2.138646308,3.110093738,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",65,34.0005002
14,2.320869424,4.985749815,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,29.57852411
10,1.541130863,1.116094462,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,42.54568958
14,2.145115716,1.306089526,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",70,196.9785862
0,0.177632303,4.057351456,5,[],0,0.001992702
7,1.352138074,0.398652599,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.112234831
6,1.145055909,5.053888507,5,"[2, 4, 1, 3, 2, 2]",30,3.017724514
0,0.110693554,1.954950822,5,[],0,0.002000332
12,1.807472098,3.933199865,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,99.67727304
11,1.656425742,2.599698199,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",55,63.97539473
8,1.052115076,4.815075743,5,"[1, 3, 3, 2, 1, 3, 3, 4]",40,41.03088522
5,0.847190553,2.354090038,5,"[3, 2, 4, 1, 3]",25,1.732381821
0,0.128104871,5.26003598,5,[],0,0.003000975
19,2.970819271,3.38370858,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,365.9737279
17,2.834964858,0.406259926,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,104.8297086
15,2.360284418,5.216383429,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,124.0823796
15,2.265769463,2.808749067,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,257.9528999
3,0.597488204,1.857246589,5,"[4, 1, 1]",15,1.400309324
6,0.812909549,3.152449418,5,"[3, 2, 2, 1, 1, 3]",30,8.411209822
17,2.839167797,2.791364025,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 3]",85,121.8012614
0,0.185217094,0.598888223,5,[],0,0.00200057
16,2.561967314,4.837012616,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4]",80,108.5809512
19,3.107335965,3.659104027,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,292.1298702
13,1.903754382,3.122255318,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4]",65,232.6343277
13,2.069074862,2.230222157,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,67.82194638
11,1.522155399,5.41220106,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 3, 4]",55,174.3705764
7,1.170465496,0.382417275,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.782613039
4,0.706019427,5.070983371,5,"[1, 3, 2, 4]",20,1.507332802
12,1.818212827,4.422783187,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,109.4765117
1,0.2215014,5.495282538,5,[4],5,0.017004967
7,1.167624486,2.062689064,5,"[4, 1, 3, 2, 4, 1, 1]",35,2.968620777
0,0.183724551,1.74727588,5,[],0,0.00200057
1,0.242402678,1.688777702,5,[1],5,0.013003588
12,1.744068642,4.070117265,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,181.340611
3,0.575717507,0.783557719,5,"[2, 4, 1]",15,0.417603731
10,1.474100801,1.764200193,5,"[1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",50,48.01021171
4,0.684994153,5.041200942,5,"[1, 3, 2, 2]",20,1.933417082
6,0.970537176,0.358133061,5,"[4, 1, 3, 2, 4, 4]",30,2.198476076
2,0.383585859,2.099474862,5,"[1, 3]",10,0.649151564
14,2.281250363,4.484366654,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,61.46147323
10,1.436333595,4.566620341,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,75.48007417
15,2.463838099,2.975693146,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",75,59.46854138
0,0.1179443,1.556810079,5,[],0,0.001992941
17,2.762047886,0.284649736,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.5931809
12,1.8007082,4.687666144,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1]",60,113.2893894
2,0.419953423,5.916613728,5,"[2, 4]",10,0.169029713
15,2.424420777,2.251559617,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,112.1510401
5,0.678657372,1.16464964,5,"[1, 3, 4, 4, 3]",25,6.871918917
15,2.135286487,2.866778303,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2, 2]",75,533.9091997
13,2.291751514,5.262759733,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,38.93086147
0,0.023717592,1.354839985,5,[],0,0.002000332
13,2.143685562,0.300908198,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",65,23.97128201
2,0.342652551,2.904327926,5,"[3, 3]",10,0.706155062
0,0.085756718,0.319821318,5,[],0,0.00200057
15,2.344282663,2.819892866,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0]",75,140.091193
3,0.474445148,2.951054558,5,"[1, 3, 3]",15,1.745383978
14,2.037280662,0.945858529,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 1, 1]",70,279.8594699
11,1.990822524,3.568890261,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,4.93908
2,0.40042763,1.246899648,5,"[4, 1]",10,0.09301281
1,0.3150491,5.050445902,5,[4],5,0.018004179
11,1.590070388,3.050422733,5,"[1, 3, 2, 4, 4, 3, 3, 4, 1, 3, 3]",55,115.9416883
13,1.91545829,3.156719438,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4]",65,212.3655715
14,2.305200323,1.691372195,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,45.02792358
19,2.932243445,0.377301074,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 2, 1]",95,442.0659044
15,2.496435865,5.21678389,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,137.9685922
18,3.053537334,0.931835628,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.4400759
7,0.897062543,5.792103052,5,"[2, 4, 4, 1, 3, 2, 1]",35,26.064744
12,1.835366844,1.304812411,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1]",60,209.565542
16,2.592294269,3.880421168,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,130.1851733
5,0.853375989,3.548038261,5,"[2, 4, 1, 3, 2]",25,1.537338495
11,1.896711077,3.50406528,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",55,5.453202248
12,1.861663741,3.77940326,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,96.42587614
13,1.909348934,3.080284037,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4]",65,216.248055
13,2.208425452,6.157220361,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,13.10817909
8,1.334788999,3.356604576,5,"[4, 1, 3, 2, 4, 1, 3, 3]",40,5.420194387
0,0.069280045,0.696537911,5,[],0,0.002000332
13,2.083218036,0.004710957,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",65,46.6238606
17,2.893841072,2.365935352,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,153.3942308
0,0.172230175,4.501439258,5,[],0,0.0020082
13,2.045546949,5.704210318,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,73.18353677
9,1.246325789,5.78142139,5,"[1, 3, 3, 2, 4, 1, 3, 2, 1]",45,49.65894389
6,1.056640405,4.244194654,5,"[2, 4, 4, 1, 3, 2]",30,9.958193541
12,1.922975923,3.856169069,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,39.17176318
4,0.709265297,2.339416605,5,"[2, 4, 1, 3]",20,1.251275301
9,1.37687671,3.30378144,5,"[2, 4, 1, 3, 2, 2, 4, 1, 2]",45,57.62612033
9,1.436822316,1.841439671,5,"[3, 2, 4, 1, 3, 2, 4, 1, 0]",45,13.9190681
11,1.887293192,0.191740218,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",55,5.973307848
8,1.087351743,1.366943328,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,36.83561254
1,0.305374364,2.10871243,5,[3],5,0.015002966
1,0.285618862,4.772003895,5,[4],5,0.161035061
0,0.009612592,2.560587192,5,[],0,0.002007961
2,0.474616731,5.189987791,5,"[2, 4]",10,0.103023767
12,1.737451241,1.119884548,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,158.2126772
15,2.175770917,5.799852084,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2, 4]",75,329.3385811
16,2.450987914,0.781704391,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,271.8933599
13,2.220612854,2.130000697,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,42.7844286
17,2.858808164,6.19019474,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.503212
19,3.029324251,2.997425694,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,322.6812906
5,0.829506996,5.883698115,5,"[1, 3, 3, 2, 4]",25,6.743479252
15,2.480428909,6.227225446,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.15496993
14,2.357337464,0.67785772,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,44.09286952
