Case,gate lenght,Theta,Phi,dt,combination,total time,computing time
case3912,15,2.593255085540952,3.2123926857344087,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.387805700302124
case3913,15,2.440827959960811,5.1340230717329876,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,146.31190490722656
case3914,3,0.4542677296222731,6.030588305516042,5,"[3, 2, 1]",15,1.773383617401123
case3915,0,0.143633364007858,3.2605771384223297,5,[],0,0.002000570297241211
case3916,18,2.785234321827848,5.144054767929031,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 2]",90,417.5410795211792
case3917,18,2.937700027459572,1.9017624822778438,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,205.2588939666748
case3918,0,0.06370801064018491,4.971533680257281,5,[],0,0.002000093460083008
case3919,10,1.488240158938614,1.42087192318121,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,69.93053269386292
case3920,12,2.069291237554718,1.713090676644554,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.997322082519531
case3921,15,2.50880391607706,0.25055377271715,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4]",75,35.67586326599121
case3922,14,2.3645881848358328,3.548619547672437,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.446465253829956
case3923,16,2.6439826734327667,0.9718320322091264,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",80,106.70604753494263
case3924,16,2.799783400045982,4.471329657251788,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,69.09052181243896
case3925,18,2.91819803701309,5.7772955772389105,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 3, 2]",90,276.779408454895
case3926,1,0.35438794838591653,4.141010408068128,5,[2],5,0.013002395629882812
case3927,18,2.9605677945823654,5.38944395211704,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,271.89326763153076
case3928,3,0.6208229964741775,3.7364436018146465,5,"[1, 3, 2]",15,0.9121999740600586
case3929,5,0.9006480372553631,5.365639272291281,5,"[4, 1, 3, 2, 4]",25,1.1152479648590088
case3930,13,2.1675826944455623,3.0354713509933267,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",65,19.953396797180176
case3931,15,2.4773412602330387,2.3271930669044414,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,118.91621470451355
case3932,4,0.6904431426931086,1.390062121149844,5,"[2, 4, 4, 1]",20,3.184701681137085
case3933,11,1.499864324423584,2.878295365812792,5,"[1, 3, 3, 4, 1, 1, 3, 2, 4, 3, 3]",55,157.6821117401123
case3934,7,1.013191535187238,3.9818057819025032,5,"[1, 3, 2, 4, 1, 2, 2]",35,19.35826587677002
case3935,14,2.079183156633397,1.4054350594546372,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3, 3]",70,200.23264408111572
case3936,17,2.6115412726426097,0.5209788272590857,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,343.7366671562195
case3937,11,1.7189244821866525,5.967946715530257,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,97.14386320114136
case3938,18,2.7974074326021374,1.2289605772674463,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4, 1, 1]",90,335.83760261535645
case3939,3,0.5311524991354859,1.5148812113389698,5,"[4, 1, 1]",15,1.7543859481811523
case3940,14,2.3236699050050187,1.5205071442126323,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,20.09142756462097
case3941,19,3.0682118752008543,3.1323539579787965,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 3, 3]",95,317.6951620578766
case3942,4,0.6571911555878291,3.4991723866478432,5,"[4, 1, 3, 3]",20,1.6343605518341064
case3943,6,0.8557417943391241,1.412345748593351,5,"[1, 3, 3, 4, 4, 1]",30,11.217714071273804
case3944,15,2.4690251796784213,3.141205077297464,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,52.31392216682434
case3945,17,2.799226584538939,0.4285256137101391,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,104.24132966995239
case3946,13,2.191972645768714,3.248243930985285,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2]",65,15.99252462387085
case3947,3,0.5951543969648725,0.4148217036948658,5,"[2, 4, 1]",15,1.128631353378296
case3948,7,1.0616952983702441,3.065003575074508,5,"[1, 3, 2, 2, 4, 1, 3]",35,16.76069402694702
case3949,11,1.4869824978686943,3.2615506746455365,5,"[1, 3, 3, 4, 1, 3, 2, 4, 4, 3, 0]",55,159.56052088737488
case3950,10,1.4671811069447236,2.0929980241679615,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1, 0]",50,62.06167721748352
case3951,19,3.0609644628248187,0.02100123580695626,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,289.2071225643158
case3952,8,1.1134454458443588,4.874447312882725,5,"[1, 3, 3, 4, 4, 3, 2, 4]",40,35.84589982032776
case3953,3,0.5704706679141368,4.355669449380469,5,"[1, 3, 4]",15,1.8023970127105713
case3954,12,1.5346975047008227,4.212758185217574,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 0]",60,243.66711115837097
case3955,7,1.1046662507205245,0.3265384280522685,5,"[2, 4, 1, 3, 2, 2, 1]",35,6.527438163757324
case3956,17,2.6821404609683417,5.976544653820306,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4, 4]",85,183.81579518318176
case3957,16,2.6561965914081616,4.301310835062613,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,78.84917521476746
case3958,5,0.9804993619714929,5.1307427533940775,5,"[4, 1, 3, 2, 4]",25,1.3152894973754883
case3959,18,3.0076435580301144,5.404691774833535,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",90,165.6599941253662
case3960,0,0.020874248835059842,2.608017382565603,5,[],0,0.0020012855529785156
case3961,10,1.837464783153651,1.789565137897044,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.7828409671783447
case3962,18,2.841270546769548,4.451403235816346,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 2, 2]",90,256.6549115180969
case3963,10,1.4240564419164108,4.4910977744624985,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,66.19158720970154
case3964,10,1.8531875757888658,1.8731049050420152,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.779831886291504
case3965,11,1.6351882408960892,2.87369279125735,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3]",55,94.34623408317566
case3966,6,0.8726692462794653,1.3620590795469583,5,"[1, 3, 3, 2, 4, 1]",30,7.541655778884888
case3967,11,1.6856770726127206,2.3359175410522215,5,"[1, 3, 3, 4, 4, 1, 3, 2, 4, 1, 3]",55,78.67949891090393
case3968,3,0.6215349158403101,2.523906347992633,5,"[4, 1, 3]",15,0.8902037143707275
case3969,5,0.930176143185287,3.560838290598157,5,"[2, 4, 1, 3, 2]",25,1.669367790222168
case3970,0,0.08453260662742147,3.1795012802542324,5,[],0,0.0030007362365722656
case3971,6,0.9769974381424085,3.020066456834356,5,"[3, 2, 2, 4, 1, 2]",30,18.162521362304688
case3972,0,0.02211973028586472,6.2793347108784285,5,[],0,0.0020003318786621094
case3973,16,2.662544148741326,1.9089362697029653,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,72.78319907188416
case3974,6,1.033893918251589,3.338658483622762,5,"[3, 2, 4, 1, 3, 3]",30,2.7005956172943115
case3975,7,1.036117296096727,2.3199869291514412,5,"[4, 1, 3, 2, 4, 1, 2]",35,12.369774341583252
case3976,19,3.1398815950432457,1.419814937208915,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,255.6968731880188
case3977,11,1.5333483200970237,6.192708951384697,5,"[2, 4, 1, 3, 3, 2, 1, 1, 3, 4, 4]",55,135.60213708877563
case3978,16,2.631893705939959,3.6311769188927077,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,128.6188406944275
case3979,5,0.7667098405732723,0.33311813009118724,5,"[1, 3, 3, 4, 1]",25,3.2397143840789795
case3980,13,2.0656742145594897,2.4897256534280237,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,154.76213788986206
case3981,2,0.42890147893887665,1.1516465345756075,5,"[4, 1]",10,0.09302020072937012
case3982,10,1.4348851100183293,4.350023796674289,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,68.00577402114868
case3983,10,1.8331066152898305,1.8580800686846053,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",50,3.7638912200927734
case3984,4,0.7100856492079142,4.157259888871044,5,"[4, 1, 2, 2]",20,2.442538261413574
case3985,11,1.6668919277477623,5.738636563895086,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,87.02548813819885
case3986,6,1.012541485421236,5.5676184305302705,5,"[2, 4, 1, 3, 2, 1]",30,10.344431400299072
case3987,1,0.35571908798276974,4.025882360824832,5,[2],5,0.013010978698730469
case3988,4,0.6635621442860823,2.4914845167472537,5,"[2, 4, 1, 3]",20,1.5083248615264893
case3989,11,1.8244425720739694,5.5755725513573395,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,30.344048500061035
case3990,1,0.24379361194279636,0.5405036521366736,5,[1],5,0.012994766235351562
case3991,8,1.1166644245849338,4.9269862484956475,5,"[1, 3, 3, 4, 1, 3, 3, 2]",40,34.88618206977844
case3992,3,0.4735890116649907,5.91011120341921,5,"[3, 2, 1]",15,2.1234688758850098
case3993,7,1.3233317191407588,0.5314538706175482,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.1092445850372314
case3994,11,1.6840981841077165,5.791147505374245,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,93.2370924949646
case3995,0,0.1032719971987609,2.4849258996719676,5,[],0,0.001992940902709961
case3996,7,1.0918391669727163,0.27250187063588294,5,"[2, 4, 1, 3, 2, 2, 1]",35,8.493344068527222
case3997,12,1.7337887745919671,4.376721008951991,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,166.5935561656952
case3998,17,2.6606433310234068,5.713732352722128,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4, 1]",85,261.8787667751312
case3999,0,0.039117284779446135,1.5178996155078366,5,[],0,0.0020084381103515625
case4000,7,1.0096065747211602,2.4938143746242054,5,"[4, 1, 2, 2, 4, 1, 2]",35,25.802050828933716
case4001,15,2.592447264058666,6.252213485602613,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.284679412841797
case4002,17,2.737044712554176,0.21579364311269308,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4]",85,110.13071990013123
case4003,19,3.0709413506847656,6.133722191450102,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,290.5260856151581
case4004,6,0.910122762695448,2.182590556582198,5,"[1, 3, 2, 4, 1, 0]",30,4.40697169303894
case4005,16,2.5414614228158046,1.8972608312372063,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1]",80,151.6584529876709
case4006,14,2.1266519410531104,3.5529601120265064,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0]",70,186.48014378547668
case4007,10,1.5139516109063014,4.653215226390006,5,"[2, 4, 1, 3, 2, 2, 4, 3, 2, 4]",50,51.304316997528076
case4008,18,2.7940167018937276,2.0350851880184133,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1]",90,407.47869348526
case4009,19,3.014117829445773,3.2690461944170712,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,316.6706500053406
case4010,17,2.8868838676381086,3.6240603389773964,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,112.67685437202454
case4011,1,0.2375260519555847,4.731778755445189,5,[2],5,0.013002872467041016
case4012,9,1.3874247675463816,2.776211795292085,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,99.06728291511536
case4013,1,0.33294378563290755,0.6513986336773303,5,[1],5,0.013002395629882812
case4014,11,1.634138184013445,0.1701731946811489,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 1]",55,90.47367286682129
case4015,1,0.26935822299693607,5.096808105842787,5,[4],5,0.018012046813964844
case4016,5,0.8425804954103767,4.214832127068044,5,"[2, 4, 3, 3, 2]",25,4.176913261413574
case4017,8,0.9314480599355499,1.5828753055632052,5,"[2, 4, 3, 3, 2, 2, 4, 1]",40,58.45021843910217
case4018,11,1.7202236708739016,0.11022858457379753,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",55,45.59404754638672
case4019,14,2.058751583227794,3.5775441264826506,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4]",70,236.94365096092224
case4020,15,2.480983423494877,5.677943760758319,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,79.26388454437256
case4021,6,0.9774083538998772,1.4782298183132558,5,"[1, 3, 3, 4, 4, 1]",30,14.026090383529663
case4022,11,1.7034174670852704,3.0114383285713013,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 3]",55,136.5824944972992
case4023,4,0.8857115524457777,3.633892810605475,5,"[4, 1, 3, 2]",20,1.1202392578125
case4024,19,3.120150273862334,2.0056387915736282,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,315.6828899383545
case4025,17,2.6419071890557366,5.387723992614035,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4, 1]",85,290.89150762557983
case4026,12,2.136429245819656,1.661013153445774,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.813281297683716
case4027,2,0.5303486149398305,5.68748184000832,5,"[2, 4]",10,0.169036865234375
case4028,9,1.5747277440868177,3.7134287680118803,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.5077812671661377
case4029,8,1.129255037362066,1.1696134750057452,5,"[2, 4, 4, 1, 3, 2, 1, 1]",40,34.274553537368774
case4030,1,0.2011451236397679,5.114967874664824,5,[4],5,0.146040678024292
case4031,10,1.2852040165768908,1.307244301884891,5,"[1, 3, 2, 2, 4, 1, 3, 2, 1, 3]",50,92.82947373390198
case4032,9,1.2743816044707246,2.614088950046642,5,"[2, 4, 4, 3, 3, 2, 4, 1, 3]",45,60.56768584251404
case4033,10,1.4653527746486126,1.0577866303911978,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,56.810033321380615
case4034,14,2.4207951941692776,4.95352391202535,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.674115419387817
case4035,10,1.645952474597217,1.8708350667639126,5,"[1, 3, 3, 4, 1, 3, 2, 4, 1, 3]",50,39.23574137687683
case4036,12,1.8299891070791467,4.1786170584106666,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,74.88780164718628
case4037,15,2.5327240745478767,5.834952311047342,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",75,45.98413443565369
case4038,7,1.1750789549173615,3.421493891506119,5,"[1, 3, 2, 4, 1, 3, 3]",35,2.9726474285125732
case4039,8,1.3099616610328004,2.12556822668328,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,7.509654760360718
case4040,6,0.9086828832584459,5.634578606024377,5,"[2, 4, 1, 3, 2, 1]",30,8.25381875038147
case4041,11,1.7603689552713848,1.7023103582913248,5,"[4, 1, 3, 2, 4, 1, 3, 2, 4, 0, 3]",55,38.880568504333496
case4042,2,0.41103014133775784,3.5173175264395895,5,"[3, 2]",10,0.6581449508666992
case4043,7,1.1685005572465388,0.5084029810114444,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.7926154136657715
case4044,16,2.6982826082730567,3.857375140359467,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,130.07719492912292
case4045,13,1.7376515034043953,3.034272681661138,5,"[2, 4, 1, 3, 2, 2, 4, 3, 2, 4, 1, 0, 2]",65,243.77125763893127
case4046,10,1.252115096933004,1.1738062164429408,5,"[1, 3, 2, 4, 4, 1, 3, 2, 0, 1]",50,100.18243455886841
case4047,0,0.13546747007085824,5.9729474347020854,5,[],0,0.003000020980834961
case4048,0,0.004318959425580654,0.992379017792956,5,[],0,0.0020003318786621094
case4049,14,2.306357488807177,1.3099480307749964,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,26.133759021759033
case4050,12,1.7597432372289785,0.5648406671539373,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3]",60,138.90561270713806
case4051,8,1.2216999599513891,1.4870863134851278,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,33.80989074707031
case4052,12,1.962931954400427,4.679882229684577,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0, 4]",60,32.61418676376343
case4053,18,3.0025257730878026,0.6612599309996888,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1]",90,193.67099976539612
case4054,7,1.1602982063049139,0.10544888486972198,5,"[2, 4, 1, 3, 2, 2, 4]",35,13.336938619613647
case4055,5,0.8945210837887657,1.882501926955121,5,"[3, 2, 4, 1, 1]",25,2.41353178024292
case4056,3,0.5973236636526109,0.05571987530899722,5,"[2, 4, 4]",15,1.3943569660186768
case4057,18,2.827452947049241,4.765859841578249,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",90,300.1687185764313
case4058,9,1.2766076179362928,2.8580716017154026,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,103.7001371383667
case4059,14,2.477091686661158,4.361552128894484,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,24.018384218215942
case4060,11,1.4918521925879937,2.8708009555138716,5,"[1, 3, 3, 4, 1, 1, 3, 2, 4, 1, 2]",55,157.80936741828918
case4061,17,2.6694673930669595,5.453862121905569,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 1]",85,256.7887578010559
case4062,15,2.445464850526396,5.804242950200222,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1]",75,69.74537062644958
case4063,17,2.7587004055834687,3.3463657069432253,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.11423754692078
case4064,9,1.5089712857882722,2.521050332172841,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,28.206223964691162
case4065,6,0.9933980104412977,3.919994610053236,5,"[3, 2, 4, 1, 3, 4]",30,7.648685455322266
case4066,3,0.6938178148611357,0.5067583642641218,5,"[2, 4, 1]",15,0.39708733558654785
case4067,14,2.510753041867177,4.76882689588608,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.617395877838135
case4068,13,2.342145801248143,0.01834127444184267,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.870726585388184
case4069,8,0.9276038720040558,1.6152881024680597,5,"[2, 4, 3, 3, 2, 2, 4, 1]",40,56.96884727478027
case4070,3,0.6950721593654325,0.5049657634955851,5,"[2, 4, 1]",15,0.3990955352783203
case4071,14,2.3840408715157593,4.326916952763806,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,22.241042137145996
case4072,3,0.46744030411420917,2.7647143844655213,5,"[4, 1, 2]",15,1.9144210815429688
case4073,14,2.0674686643163738,1.3520382707088436,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",70,227.36445569992065
case4074,15,2.1980419368796564,2.5103885184455708,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",75,366.3867461681366
case4075,12,2.1772875584437714,1.794808501864076,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.7722718715667725
case4076,12,2.129739386129381,1.9611886745976477,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",60,11.200468301773071
case4077,9,1.3268733632749035,0.29480810415477904,5,"[1, 3, 2, 4, 4, 3, 3, 4, 1]",45,29.784850120544434
case4078,12,2.1894616057204437,1.5849349409824063,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.761261701583862
case4079,19,3.028193698126759,6.003080832015758,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,327.049587726593
case4080,9,1.4434221296278202,3.138693939063479,5,"[2, 4, 1, 3, 2, 2, 4, 1, 2]",45,60.27928447723389
case4081,18,2.9554911319159327,2.1567820731290546,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,309.9151291847229
case4082,2,0.36050245123225777,3.059089481395732,5,"[3, 3]",10,0.7181665897369385
case4083,18,2.9684308104471437,1.1515389398824845,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.68015360832214
case4084,8,1.2493322678202328,4.398351362862927,5,"[1, 3, 3, 4, 4, 1, 3, 2]",40,36.49204158782959
case4085,5,0.6441474054867887,4.6092941286336675,5,"[4, 1, 1, 3, 4]",25,3.956871747970581
case4086,14,2.2995239134837737,4.27126448992793,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,59.60514497756958
case4087,16,2.655371425882668,1.5643741525720716,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,66.1467809677124
case4088,10,1.8953133976542087,4.898302829440308,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,3.914862871170044
case4089,3,0.7344475956732605,0.6983749037836784,5,"[2, 4, 1]",15,0.3940863609313965
case4090,14,1.99137316453717,1.4130465695374461,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3, 0]",70,296.54091024398804
case4091,8,1.2635616865783905,4.116497125424758,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,19.90638780593872
case4092,8,1.3929621757964463,0.9078022077060186,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,17.727011680603027
case4093,10,1.5969837481275608,4.052018296136383,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,26.946938514709473
case4094,16,2.5230899403790445,4.581697587648559,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3, 3, 4]",80,183.01806664466858
case4095,12,1.7409005743927026,4.544253154497564,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 1, 3, 2]",60,193.41503357887268
case4096,8,1.2764375723463801,2.423836185283082,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,6.896519660949707
case4097,16,2.3884548522333615,4.0493137715668635,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",80,317.77803134918213
case4098,14,2.24040012225987,1.0556171303264064,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,181.34100794792175
case4099,3,0.644904539796331,5.232477842566737,5,"[3, 2, 4]",15,0.9121932983398438
case4100,6,1.0594537644314754,0.3529694986845734,5,"[4, 1, 3, 2, 4, 1]",30,1.9684340953826904
case4101,12,1.9871402930995223,5.141586619548525,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",60,20.011409521102905
case4102,7,1.1359238765390616,2.469736578052972,5,"[4, 1, 2, 2, 4, 1, 3]",35,5.8152735233306885
case4103,9,1.4691315093097224,0.45472134478090614,5,"[1, 3, 2, 4, 1, 3, 2, 2, 1]",45,8.143794059753418
case4104,14,2.0304940783937595,4.213564782344651,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,259.9670150279999
case4105,18,2.946473110378509,5.419627340900983,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,267.90050172805786
case4106,17,2.6575188331034303,5.618830659135163,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 1]",85,294.5792965888977
case4107,10,1.4211822288409919,3.946284640960877,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 4]",50,75.73469042778015
case4108,0,0.12616740332258383,0.19406551180744375,5,[],0,0.0030002593994140625
case4109,1,0.31304641322966764,4.524920274718078,5,[2],5,0.01300191879272461
case4110,4,0.7058856464365478,5.702515027104216,5,"[1, 3, 4, 4]",20,2.4345362186431885
case4111,0,0.018840214698857466,3.387127922200539,5,[],0,0.0019991397857666016
case4112,7,1.1865321094930954,3.486051146285139,5,"[1, 3, 2, 4, 1, 3, 3]",35,3.0076630115509033
case4113,12,1.9848815459576317,0.7862672137453554,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,36.934308767318726
case4114,8,1.2016033950946206,1.5481075188447437,5,"[2, 4, 1, 3, 3, 2, 1, 3]",40,27.70610523223877
case4115,10,1.3801206251579523,1.5025012297736942,5,"[1, 3, 2, 4, 4, 3, 3, 2, 4, 3]",50,81.24349331855774
case4116,14,2.3958518832142013,1.5601696809714245,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.564310789108276
case4117,18,2.7730897333747886,1.9993388750583505,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1]",90,470.17657017707825
case4118,10,1.6891898798702614,0.8982787080519096,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,26.818915843963623
